ProductionFileName,class,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,TestFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/eladmin/eladmin-common/src/main/java/me/zhengjie/utils/FileUtil.java,me.zhengjie.utils.FileUtil,13,47,2,53,79,0.0,0.0,15,15,12,2,0,1,13,0,0,0,11,11,6,5,0,0,11,0,12,231,23,2,5,8,12,29,27,60,27,51,4,0,0,0,164,1,7,eladmin,FileUtilTest,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/luana-martins/.jnose_projects/eladmin/eladmin-common/src/main/java/me/zhengjie/utils/EncryptUtils.java,me.zhengjie.utils.EncryptUtils,2,11,1,15,4,0.0,0.0,5,5,2,3,0,0,2,0,0,0,3,3,0,3,0,0,2,0,9,55,6,2,4,0,1,7,11,20,4,18,2,0,0,0,55,1,0,eladmin,EncryptUtilsTest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
/home/luana-martins/.jnose_projects/eladmin/eladmin-common/src/main/java/me/zhengjie/utils/StringUtils.java,me.zhengjie.utils.StringUtils,13,50,2,54,41,0.0,0.0,10,10,9,0,0,1,11,0,0,0,7,7,0,7,0,0,4,0,15,179,19,4,14,4,2,25,19,54,6,37,5,0,0,1,100,1,3,eladmin,StringUtilsTest,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
