App,TestFileName,ProductionFileName,LOC,numberMethods,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
fresco,LruBitmapPoolTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/memory/LruBitmapPool.java,69,5,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
fresco,BitmapCounterTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/memory/BitmapCounter.java,102,13,7,3,0,0,0,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2
fresco,BasePoolTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/memory/BasePool.java,512,26,119,12,0,0,0,0,0,108,2,1,2,0,0,3,0,0,11,3,0,0,6
fresco,GenericByteArrayPoolTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/memory/GenericByteArrayPool.java,93,7,21,0,0,0,0,0,0,20,1,1,1,0,0,0,0,0,0,1,0,0,0
fresco,SharedByteArrayTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/memory/SharedByteArray.java,105,10,25,2,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
fresco,StagingAreaTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/cache/StagingArea.java,118,17,23,4,0,0,0,0,0,8,0,0,4,0,0,0,0,0,1,0,0,0,4
fresco,BufferedDiskCacheTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/cache/BufferedDiskCache.java,294,36,20,0,0,0,3,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3
fresco,ArtDecoderTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/platform/ArtDecoder.java,333,37,4,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0
fresco,ImageRequestTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/request/ImageRequest.java,79,4,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
fresco,ForwardingRequestListenerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/listener/ForwardingRequestListener.java,129,22,2,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fresco,PriorityTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline-base/src/main/java/com/facebook/imagepipeline/common/Priority.java,35,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fresco,BitmapMemoryCacheGetProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BitmapMemoryCacheGetProducer.java,203,27,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fresco,QualifiedResourceFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/QualifiedResourceFetchProducer.java,101,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fresco,LocalExifThumbnailProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalExifThumbnailProducer.java,152,23,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
fresco,LocalFileFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalFileFetchProducer.java,134,20,2,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0
fresco,NullProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/NullProducer.java,38,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fresco,BaseConsumerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BaseConsumer.java,157,19,10,5,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
fresco,ResizeAndRotateProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ResizeAndRotateProducer.java,765,83,19,0,0,0,30,0,0,17,0,0,10,4,0,0,0,0,0,0,0,0,0
fresco,PostprocessedBitmapMemoryCacheProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/PostprocessedBitmapMemoryCacheProducer.java,211,34,5,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
fresco,DecodeProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DecodeProducer.java,495,51,7,0,0,0,10,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
fresco,BitmapPrepareProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BitmapPrepareProducer.java,181,19,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
fresco,ThumbnailBranchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ThumbnailBranchProducer.java,275,26,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
fresco,LocalVideoThumbnailProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalVideoThumbnailProducer.java,202,24,4,0,0,0,2,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,1
fresco,ThrottlingProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ThrottlingProducer.java,174,14,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
fresco,DiskCacheReadProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheReadProducer.java,449,50,18,0,0,0,9,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,1
fresco,SwallowResultProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/SwallowResultProducer.java,148,19,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
fresco,BitmapMemoryCacheProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BitmapMemoryCacheProducer.java,413,43,12,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3
fresco,LocalContentUriThumbnailFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalContentUriThumbnailFetchProducer.java,236,32,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
fresco,ThreadHandoffProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ThreadHandoffProducer.java,85,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fresco,StatefulProducerRunnableTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/StatefulProducerRunnable.java,163,18,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
fresco,PriorityNetworkFetcherTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/PriorityNetworkFetcher.java,1146,37,170,9,0,0,2,0,0,21,0,0,0,0,0,13,0,0,54,0,0,0,15
fresco,LocalResourceFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalResourceFetchProducer.java,134,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fresco,RemoveImageTransformMetaDataProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/RemoveImageTransformMetaDataProducer.java,106,16,2,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
fresco,NetworkFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/NetworkFetchProducer.java,344,27,1,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0
fresco,SettableProducerContextTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/SettableProducerContext.java,118,14,10,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
fresco,DataFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DataFetchProducer.java,56,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fresco,LocalAssetFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalAssetFetchProducer.java,139,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fresco,ThumbnailSizeCheckerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/ThumbnailSizeChecker.java,188,25,10,0,0,0,8,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,1
fresco,LocalContentUriFetchProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/LocalContentUriFetchProducer.java,129,18,2,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
fresco,AddImageTransformMetaDataProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/AddImageTransformMetaDataProducer.java,216,21,29,0,0,0,2,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0
fresco,BranchOnSeparateImagesProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/BranchOnSeparateImagesProducer.java,220,21,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
fresco,DiskCacheWriteProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/DiskCacheWriteProducer.java,305,38,1,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1
fresco,MultiplexProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/MultiplexProducer.java,639,72,80,0,0,0,0,0,0,11,0,0,16,0,0,0,0,0,18,0,0,0,1
fresco,DownsampleUtilTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline-base/src/main/java/com/facebook/imagepipeline/transcoder/DownsampleUtil.java,305,20,48,0,0,0,0,0,0,48,0,0,1,0,0,1,0,0,2,0,0,0,1
fresco,PriorityStarvingThrottlingProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/PriorityStarvingThrottlingProducer.java,280,24,23,0,0,0,1,0,0,7,1,0,1,0,0,3,0,0,2,0,0,0,1
fresco,HttpUrlConnectionNetworkFetcherTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/HttpUrlConnectionNetworkFetcher.java,285,27,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fresco,EncodedMemoryCacheProducerTest,/home/luana-martins/.jnose_projects/fresco/imagepipeline/src/main/java/com/facebook/imagepipeline/producers/EncodedMemoryCacheProducer.java,330,43,6,0,0,0,6,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,3
fresco,ImagePerfControllerListenerTest,/home/luana-martins/.jnose_projects/fresco/drawee-backends/drawee-pipeline/src/main/java/com/facebook/drawee/backends/pipeline/info/internal/ImagePerfControllerListener.java,180,11,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
fresco,ImagePerfImageOriginListenerTest,/home/luana-martins/.jnose_projects/fresco/drawee-backends/drawee-pipeline/src/main/java/com/facebook/drawee/backends/pipeline/info/internal/ImagePerfImageOriginListener.java,49,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fresco,ImagePerfMonitorTest,/home/luana-martins/.jnose_projects/fresco/drawee-backends/drawee-pipeline/src/main/java/com/facebook/drawee/backends/pipeline/info/ImagePerfMonitor.java,111,10,0,3,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
fresco,AnimationBackendDelegateTest,/home/luana-martins/.jnose_projects/fresco/animated-drawable/src/main/java/com/facebook/fresco/animation/backend/AnimationBackendDelegate.java,138,11,12,4,0,0,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,10
fresco,AnimationBackendDelegateWithInactivityCheckTest,/home/luana-martins/.jnose_projects/fresco/animated-drawable/src/main/java/com/facebook/fresco/animation/backend/AnimationBackendDelegateWithInactivityCheck.java,60,9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fresco,DefaultBitmapFramePreparerTest,/home/luana-martins/.jnose_projects/fresco/animated-drawable/src/main/java/com/facebook/fresco/animation/bitmap/preparation/DefaultBitmapFramePreparer.java,201,20,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
fresco,FixedNumberBitmapFramePreparationStrategyTest,/home/luana-martins/.jnose_projects/fresco/animated-drawable/src/main/java/com/facebook/fresco/animation/bitmap/preparation/FixedNumberBitmapFramePreparationStrategy.java,107,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
